3971;Desert Dancer ;6244;4841;158;6243;104;2014;Biography|Drama;6.0;31;PG-13;English;UK;dance|dancer|dancing|desert|iran;http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1
3972;Major Dundee ;5662;584;6245;5660;152;1965;Adventure|War|Western;6.8;53;Approved;English;USA;apache|apache indian|confederate|mexico|scout;http://www.imdb.com/title/tt0059418/?ref_=fn_tt_tt_1
3973;Down for Life ;6246;475;2131;3275;92;2009;Drama;7.3;1;R;English;USA;latina|south central los angeles;http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1
3974;Annie Get Your Gun ;6250;6247;6248;6249;107;1950;Biography|Comedy|Musical|Romance|Western;7.0;21;Passed;English;USA;girl|gun|love|sharpshooter|the end;http://www.imdb.com/title/tt0042200/?ref_=fn_tt_tt_1
3975;Four Lions ;6252;1889;560;6251;97;2010;Comedy|Crime|Drama;7.3;246;R;English;UK;accidental shooting|bird|crow|exploding animal|muslim;http://www.imdb.com/title/tt1341167/?ref_=fn_tt_tt_1
3976;House of Sand ;6256;6253;6254;6255;115;2005;Drama;7.5;42;R;Portuguese;Brazil;1910s|desert|dunes|goat|slave;http://www.imdb.com/title/tt0373747/?ref_=fn_tt_tt_1
3977;Defendor ;6257;1168;2840;4528;95;2009;Comedy|Crime|Drama;6.8;78;R;English;Canada;gun running|organized crime|pimp|superhero|vigilante;http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1
3978;The Pirate ;6261;6258;6259;6260;102;1948;Adventure|Comedy|Musical|Romance;7.1;41;Approved;English;USA;hoop|horseback riding|love|pirate|singer;http://www.imdb.com/title/tt0040694/?ref_=fn_tt_tt_1
3979;The Good Heart ;6263;6262;3940;2349;99;2009;Drama;6.9;61;R;English;Iceland;bar|bartender|death|heart attack|mentor protege relationship;http://www.imdb.com/title/tt0808285/?ref_=fn_tt_tt_1
3980;The History Boys ;3962;311;1752;625;109;2006;Comedy|Drama;6.9;112;R;English;UK;gay|headmaster|oxford|school|teacher;http://www.imdb.com/title/tt0464049/?ref_=fn_tt_tt_1
3981;Unknown ;1863;89;45;2290;113;2011;Action|Mystery|Thriller;6.9;349;PG-13;English;UK;agriculture|airport|amnesia|nurse|scientist;http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1
3982;M*A*S*H ;18;997;6264;6265;25;;Comedy|Drama|War;8.4;55;TV-PG;English;USA;colonel|doctor|korean war|major|nurse;http://www.imdb.com/title/tt0068098/?ref_=fn_tt_tt_1
3983;Midnight Cowboy ;3340;6266;6267;6268;113;1969;Drama;7.9;88;X;English;USA;gay|homosexual|homosexuality|hustler|male rear nudity;http://www.imdb.com/title/tt0064665/?ref_=fn_tt_tt_1
3984;The Full Monty ;4349;51;73;6269;91;1997;Comedy|Drama|Music;7.2;122;R;English;UK;dole|male stripper|northern england|steel worker|unemployment;http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1
3985;Airplane! ;6273;6270;6271;6272;88;1980;Comedy;7.8;134;PG;English;USA;air traffic controller|airplane|airport|pilot|spoof;http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1
3986;Chain of Command ;6275;2287;1145;6274;88;2015;Action|Thriller;3.5;11;R;English;USA;army|michael jai white|ohio|steve austin;http://www.imdb.com/title/tt4340720/?ref_=fn_tt_tt_1
3987;Friday ;1183;2271;1453;1822;97;1995;Comedy|Drama;7.3;20;R;English;USA;bully|drug dealer|first part|neighbor|neighborhood;http://www.imdb.com/title/tt0113118/?ref_=fn_tt_tt_1
3988;Menace II Society ;1026;338;1105;4334;97;1993;Crime|Drama|Thriller;7.5;28;R;English;USA;1990s|escape|graduation|hustler|street;http://www.imdb.com/title/tt0107554/?ref_=fn_tt_tt_1
3989;Empire ;18;6276;923;4430;42;;Drama|Music;7.8;22;TV-14;English;USA;music business|new york city|record executive|record label|singer;http://www.imdb.com/title/tt3228904/?ref_=fn_tt_tt_1
3990;Creepshow 2 ;6277;2790;1731;6118;85;1987;Comedy|Fantasy|Horror|Thriller;6.0;95;R;English;USA;anthology|hit and run|hit by a car|living statue|melting woman;http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1
3991;The Ballad of Cable Hogue ;5662;6245;2408;5661;121;1970;Comedy|Drama|Romance|Western;7.3;31;R;English;USA;desert|partner|prostitute|stagecoach|water;http://www.imdb.com/title/tt0065446/?ref_=fn_tt_tt_1
3992;In Cold Blood ;6280;6278;1341;6279;134;1967;Biography|Crime|Drama|History;8.0;79;Approved;English;USA;homoeroticism|kansas|murder|police|robbery;http://www.imdb.com/title/tt0061809/?ref_=fn_tt_tt_1
3993;The Nun's Story ;5682;6281;6282;6283;149;1959;Drama;7.6;25;Not Rated;English;USA;belgium|congo|convent|nun|nurse;http://www.imdb.com/title/tt0053131/?ref_=fn_tt_tt_1
3994;Harper ;4112;3701;1443;1776;121;1966;Action|Crime|Drama|Mystery|Thriller;7.0;22;Not Rated;English;USA;kidnapping|los angeles california|neo noir|private detective|ransom;http://www.imdb.com/title/tt0060490/?ref_=fn_tt_tt_1
3995;Frenzy ;3704;6284;3136;6285;116;1972;Thriller;7.5;110;R;English;UK;penknife|police|rape|serial killer|united kingdom;http://www.imdb.com/title/tt0068611/?ref_=fn_tt_tt_1
3996;The Witch ;6287;2774;6286;512;92;2015;Horror|Mystery;6.8;425;R;English;USA;black magic|goat|isolation|naked woman|witch;http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1
3997;I Got the Hook Up ;6291;6288;6289;6290;93;1998;Comedy;3.9;19;R;English;USA;friend|obscenity|scam|vacant lot|van;http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1
3998;She's the One ;6223;2433;3953;6292;96;1996;Comedy|Drama|Romance;6.1;43;R;English;USA;claim in title|infidelity|irish american|love|sex;http://www.imdb.com/title/tt0117628/?ref_=fn_tt_tt_1
3999;Gods and Monsters ;464;214;4181;2714;105;1998;Biography|Drama;7.5;127;R;English;USA;friendship|gardener|gay interest|homosexual|memory;http://www.imdb.com/title/tt0120684/?ref_=fn_tt_tt_1
4000;The Secret in Their Eyes ;3558;6293;6294;6295;129;2009;Drama|Mystery|Thriller;8.2;262;R;Spanish;Argentina;investigation|justice|murder|suspect|tension;http://www.imdb.com/title/tt1305806/?ref_=fn_tt_tt_1
4001;Day of the Dead ;982;4026;4027;4028;87;1985;Horror;7.2;184;Unrated;English;USA;bunker|experiment|military|research|scientist;http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1
4002;Train ;6299;6296;6297;6298;94;2008;Horror|Thriller;4.8;33;R;English;USA;blood splatter|heart ripped out|jock strap|train|vomiting;http://www.imdb.com/title/tt1015474/?ref_=fn_tt_tt_1
4003;Evil Dead II ;26;4877;6300;6301;37;1987;Comedy|Fantasy|Horror|Thriller;7.8;252;X;English;USA;cabin|cabin in the woods|demon|evil dead|woods;http://www.imdb.com/title/tt0092991/?ref_=fn_tt_tt_1
4004;Pootie Tang ;6302;882;3295;2453;81;2001;Action|Adventure|Comedy|Musical;5.2;31;PG-13;English;USA;based on sketch comedy|corporation|cult film|evil corporation|sex;http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1
4005;Sharknado ;6304;1978;1217;6303;97;2013;Horror;3.3;139;TV-14;English;USA;cult film|hurricane|school bus|shark|shark feature;http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1
4006;La otra conquista ;6308;6305;6306;6307;106;1998;Drama|History;6.8;39;R;Spanish;Mexico;1520s|aztec|indian|spanish colonization|spanish conquest;http://www.imdb.com/title/tt0175996/?ref_=fn_tt_tt_1
4007;Trollhunter ;6312;6309;6310;6311;103;2010;Comedy|Drama|Fantasy|Horror;7.0;337;PG-13;Norwegian;Norway;bear|cameraman|hunter|secret government agency|troll;http://www.imdb.com/title/tt1740707/?ref_=fn_tt_tt_1
4008;Ira & Abby ;6313;624;179;860;101;2006;Comedy|Romance;6.5;30;R;English;USA;erectile dysfunction|mugger|mugging|subway robbery|therapy;http://www.imdb.com/title/tt0480251/?ref_=fn_tt_tt_1
4009;The Watch ;1744;828;1743;897;102;2012;Action|Comedy|Sci-Fi;5.7;265;R;English;USA;alien|escape|manager|neighborhood watch|ohio;http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1
4010;Winter Passing ;6314;774;514;3018;98;2005;Comedy|Drama;6.4;50;R;English;USA;love|michigan|musician|novelist|student;http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1
4011;D.E.B.S. ;1875;291;3684;1862;91;2004;Action|Comedy|Romance;5.3;50;PG-13;English;USA;1959 cadillac|diamonds|female villain|force field|voyeurism;http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1
4012;The Masked Saint ;6317;4347;6315;6316;105;2016;Action|Biography|Crime|Drama|Family|Fantasy;4.7;9;PG-13;English;Canada;;http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1
4013;The Betrayed ;6319;1898;4613;6318;98;2008;Crime|Drama|Mystery|Thriller;6.1;15;;English;USA;blood splatter|ski mask|stolen money|vomiting|warehouse;http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1
4014;Taxman ;6321;2202;2383;6320;104;1998;Action|Comedy|Crime|Thriller;5.5;5;R;English;USA;bar|box office flop|dance|one word title|voice over narration;http://www.imdb.com/title/tt0138862/?ref_=fn_tt_tt_1
4015;The Secret ;18;67;6322;6323;45;;Drama|Thriller;7.3;1;;English;UK;adultery|baptist church|dentist|double murder|tv mini series;http://www.imdb.com/title/tt5116280/?ref_=fn_tt_tt_1
4016;2:13 ;6324;698;1230;3299;96;2009;Horror|Thriller;4.8;4;;English;USA;death|forensic|murder|profiler|serial killer;http://www.imdb.com/title/tt1002561/?ref_=fn_tt_tt_1
4017;Batman: The Dark Knight Returns, Part 2;6326;1070;1293;6325;148;2013;Action|Animation|Crime|Sci-Fi|Thriller;8.4;44;PG-13;English;USA;batman|joker|mutant|tattoo on breast|the joker;http://www.imdb.com/title/tt2166834/?ref_=fn_tt_tt_1
4018;Time to Choose ;6330;6327;6328;6329;100;2015;Documentary;7.0;6;;English;USA;;http://www.imdb.com/title/tt5001130/?ref_=fn_tt_tt_1
4019;In the Name of the King: The Last Job ;1632;2678;6331;6332;86;2014;Action|Adventure|Fantasy|Thriller;3.3;17;R;English;Canada;castle|dragon|kidnapping|satire|sword and sorcery;http://www.imdb.com/title/tt2379386/?ref_=fn_tt_tt_1
4020;Wicked Blood ;6333;2114;735;3139;92;2014;Action|Crime|Drama|Thriller;5.4;7;Not Rated;English;USA;chess|drugs|love|meth|pawn;http://www.imdb.com/title/tt2761578/?ref_=fn_tt_tt_1
4021;Dawn Patrol ;6334;3946;4895;1945;88;2014;Drama|Thriller;4.8;9;;English;;desert|held at gunpoint|marine|revenge|sex on table;http://www.imdb.com/title/tt2073661/?ref_=fn_tt_tt_1
4022;Lords of London ;6337;166;6335;6336;90;2014;Crime|Mystery|Thriller;3.1;3;R;English;UK;gang leader|italian woman|period piece|purgatory|suicide;http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1
4023;High Anxiety ;3498;2081;1524;3496;94;1977;Comedy;6.7;55;PG;English;USA;belldon's hysteria|high anxiety|hitchcockian|murder|parody;http://www.imdb.com/title/tt0076141/?ref_=fn_tt_tt_1
4024;March of the Penguins ;6339;201;6338;5016;80;2005;Documentary;7.6;169;G;French;France;chick|emperor penguin|journey|ocean|penguin;http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1
4025;Margin Call ;3799;43;562;2598;107;2011;Biography|Drama|Thriller;7.1;290;R;English;USA;capital management|financial crisis|financial disaster|investment fraud|management;http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1
4026;August ;6343;6340;6341;6342;99;2011;Drama|Romance;6.1;10;Not Rated;English;USA;apartment|gay parent|job interview|male pubic hair|pubic hair;http://www.imdb.com/title/tt1753460/?ref_=fn_tt_tt_1
4027;Choke ;6344;1485;1331;1420;92;2008;Comedy|Drama;6.5;159;R;English;USA;choking|friend|hospital|restaurant|scam;http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1
4028;Whiplash ;6345;23;2723;1699;107;2014;Drama|Music;8.5;535;R;English;USA;conservatory|drummer|emotional abuse|music school|obsession;http://www.imdb.com/title/tt2582802/?ref_=fn_tt_tt_1
4029;City of God ;3195;332;6254;6346;135;2002;Crime|Drama;8.7;214;R;Portuguese;Brazil;coming of age|male frontal nudity|male nudity|photographer|slum;http://www.imdb.com/title/tt0317248/?ref_=fn_tt_tt_1
4030;Human Traffic ;6348;5023;6347;3112;99;1999;Comedy|Music;7.1;47;R;English;UK;friday|friend|hip hop|techno rave|weekend;http://www.imdb.com/title/tt0188674/?ref_=fn_tt_tt_1
4031;Day One ;6351;3964;6349;6350;102;2012;Biography|Drama|Music;6.6;17;PG-13;English;USA;character name in title|depression|drugs|one word title;http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1
4032;The Dead Girl ;6352;24;527;3135;93;2006;Crime|Drama|Mystery;6.7;85;R;English;USA;dead girl|girl|granddaughter|morgue|storage unit;http://www.imdb.com/title/tt0783238/?ref_=fn_tt_tt_1
4033;The Hunt ;5339;6353;6354;6355;115;2012;Drama;8.3;349;R;Danish;Denmark;deer|gun|gunshot|hunt|kindergarten teacher;http://www.imdb.com/title/tt2106476/?ref_=fn_tt_tt_1
4034;A Christmas Story ;3769;324;6356;6357;94;1983;Comedy|Family;8.1;109;PG;English;USA;bb gun|boy|bully|christmas|tongue stuck on a pole;http://www.imdb.com/title/tt0085334/?ref_=fn_tt_tt_1
4035;Bella ;3792;715;114;2476;91;2006;Drama|Romance;7.4;60;PG-13;English;USA;inter cultural|latino|restaurant|soccer|train;http://www.imdb.com/title/tt0482463/?ref_=fn_tt_tt_1
4036;Class of 1984 ;4304;2187;6358;6359;98;1982;Action|Crime|Drama|Thriller;6.6;101;R;English;Canada;back to school|city|high school|sadism|teacher;http://www.imdb.com/title/tt0083739/?ref_=fn_tt_tt_1
4037;The Opposite Sex ;6360;3684;2544;2919;97;2014;Comedy;4.5;1;;English;USA;bare breasts;http://www.imdb.com/title/tt2796678/?ref_=fn_tt_tt_1
4038;Dreaming of Joseph Lees ;6361;20;1866;1489;92;1999;Drama|Romance;6.4;16;R;English;USA;love crime|love triangle|lust|sister sister relationship|unrequited love;http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1
4039;The Class ;6365;6362;6363;6364;128;2008;Drama;7.5;212;PG-13;French;France;high school|inner city|school|student|teacher;http://www.imdb.com/title/tt1068646/?ref_=fn_tt_tt_1
4040;Rosemary's Baby ;1433;4827;1115;6366;136;1968;Drama|Horror;8.0;215;R;English;USA;devil worship|incubus|paranoia|raped by a demon|satanism;http://www.imdb.com/title/tt0063522/?ref_=fn_tt_tt_1
4041;The Man Who Shot Liberty Valance ;6367;3656;5895;3702;113;1962;Drama|Western;8.1;107;Approved;English;USA;friend|funeral|outlaw|pistol|stagecoach;http://www.imdb.com/title/tt0056217/?ref_=fn_tt_tt_1
4042;Adam ;6369;1769;6368;4636;99;2009;Drama|Romance;7.2;122;PG-13;English;USA;apartment|asperger's syndrome|children|teacher|writer;http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1
4043;Maria Full of Grace ;6372;4562;6370;6371;101;2004;Crime|Drama;7.5;155;R;Spanish;Colombia;colombia|colombian|drug mule|money|stomach;http://www.imdb.com/title/tt0390221/?ref_=fn_tt_tt_1
4044;Beginners ;6163;843;1210;6373;105;2010;Comedy|Drama|Romance;7.2;261;R;English;USA;actress|cancer|death|french|gay relationship;http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1
4045;Feast ;6374;2277;1468;493;95;2005;Action|Comedy|Horror|Thriller;6.4;130;R;English;USA;bar|bloody body of child|dead boy|monster|vomiting;http://www.imdb.com/title/tt0426459/?ref_=fn_tt_tt_1
4046;Animal House ;1910;2776;550;1944;109;1978;Comedy;7.6;94;R;English;USA;academic probation|camera shot of feet|fraternity|school expulsion|smashing a guitar;http://www.imdb.com/title/tt0077975/?ref_=fn_tt_tt_1
4047;Goldfinger ;5417;6375;6376;1777;110;1964;Action|Adventure|Thriller;7.8;164;Approved;English;UK;bikini|covered in melted gold|fort knox|gold|pilot;http://www.imdb.com/title/tt0058150/?ref_=fn_tt_tt_1
4048;Antiviral ;6378;1290;2626;6377;108;2012;Horror|Sci-Fi|Thriller;5.7;188;Not Rated;English;Canada;celebrity|injection|near future|scalpel|stabbed in the mouth;http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1
4049;It's a Wonderful Life ;6381;6379;6380;6241;118;1946;Drama|Family|Fantasy|Romance;8.6;206;PG;English;USA;angel|bank|guardian angel|second chance|small town life;http://www.imdb.com/title/tt0038650/?ref_=fn_tt_tt_1
4050;Trainspotting ;1926;172;898;151;94;1996;Drama;8.2;134;R;English;UK;drug culture|drugs|filthy toilet|heroin addict|heroin withdrawal;http://www.imdb.com/title/tt0117951/?ref_=fn_tt_tt_1
4051;The Original Kings of Comedy ;1848;337;339;5263;115;2000;Comedy|Documentary;6.6;53;R;English;USA;backstage|comedian|concert film|emcee|stand up comedian;http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1
4052;Paranormal Activity 2 ;6383;5787;5807;6382;98;2010;Horror;5.7;264;R;English;USA;california|carlsbad california|house|nanny|security camera;http://www.imdb.com/title/tt1536044/?ref_=fn_tt_tt_1
4053;Waking Ned Devine ;2511;67;334;2841;91;1998;Comedy;7.4;94;PG;English;UK;dead body|death|lottery|small town|village;http://www.imdb.com/title/tt0166396/?ref_=fn_tt_tt_1
4054;Bowling for Columbine ;1426;1426;3025;5131;120;2002;Crime|Documentary|Drama;8.0;215;R;English;Germany;bank|columbine|columbine high school killings|firearm|school shooting;http://www.imdb.com/title/tt0310793/?ref_=fn_tt_tt_1
4055;Coming Home ;773;941;6384;4734;109;2014;Drama;7.3;85;PG-13;Mandarin;China;amnesia|cultural revolution|husband wife relationship|memory|political prisoner;http://www.imdb.com/title/tt3125472/?ref_=fn_tt_tt_1
4056;A Nightmare on Elm Street 2: Freddy's Revenge ;6386;5581;6385;534;87;1985;Fantasy|Horror;5.4;138;R;English;USA;freddy krueger|gay|gay subtext|homoeroticism|jock strap;http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1
4057;A Room with a View ;4182;2224;1866;5136;117;1985;Drama|Romance;7.4;55;Unrated;English;UK;male nudity|male pubic hair|nude bathing|piano|pubic hair;http://www.imdb.com/title/tt0091867/?ref_=fn_tt_tt_1
4058;The Purge ;4873;2922;6387;1699;85;2013;Horror|Sci-Fi|Thriller;5.7;361;R;English;USA;class differences|killing spree|one night|suburb|violence;http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1
4059;Sinister ;1038;6388;6389;1847;110;2012;Horror|Mystery;6.8;411;R;English;USA;book|found footage|research|snuff film|writer;http://www.imdb.com/title/tt1922777/?ref_=fn_tt_tt_1
4060;Martin Lawrence Live: Runteldat ;4338;645;6390;6391;113;2002;Biography|Comedy|Documentary;5.4;24;R;English;USA;actor name in title|colon in title|four word title|live performance|satire;http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1
4061;Cat on a Hot Tin Roof ;6280;6392;5940;6393;108;1958;Drama|Romance;8.1;70;Approved;English;USA;cancer|football|homosexuality|marriage|mississippi;http://www.imdb.com/title/tt0051459/?ref_=fn_tt_tt_1
4062;Beneath the Planet of the Apes ;6397;6394;6395;6396;95;1970;Action|Adventure|Sci-Fi;6.1;78;G;English;USA;ape|astronaut|mission|planet|rescue;http://www.imdb.com/title/tt0065462/?ref_=fn_tt_tt_1
4063;Air Bud ;2523;1617;1435;803;98;1997;Comedy|Drama|Family|Sport;5.1;35;PG;English;USA;basketball|boy|dog|dog movie|golden retriever;http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1
4064;Pokémon 3: The Movie ;6401;6398;6399;6400;93;2000;Action|Adventure|Animation|Family|Fantasy|Sci-Fi;5.6;39;G;Japanese;Japan;ash|father|mother|pokemon|professor;http://www.imdb.com/title/tt0235679/?ref_=fn_tt_tt_1
4065;Jason Lives: Friday the 13th Part VI ;6404;429;6402;6403;86;1986;Horror|Thriller;5.9;158;R;English;USA;actual animal killed|death|jason voorhees|slasher flick|teen horror;http://www.imdb.com/title/tt0091080/?ref_=fn_tt_tt_1
4066;The Bridge on the River Kwai ;3109;5659;6405;3422;161;1957;Adventure|Drama|War;8.2;122;PG;English;UK;allies|bridge|construction|jungle|sabotage;http://www.imdb.com/title/tt0050212/?ref_=fn_tt_tt_1
4067;Spaced Invaders ;1975;1150;6034;6406;100;1990;Adventure|Comedy|Sci-Fi;5.3;16;PG;English;USA;alien|halloween|killer robot|outer space|wrestler costume;http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1
4068;Family Plot ;3704;1584;3528;1388;120;1976;Comedy|Thriller;6.8;67;PG;English;USA;actor|diamond|heir|kidnapping|ransom;http://www.imdb.com/title/tt0074512/?ref_=fn_tt_tt_1
4069;The Apartment ;6127;6407;1573;6408;125;1960;Comedy|Drama|Romance;8.3;183;Approved;English;USA;apartment|elevator|elevator girl|love|mistress;http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1
4070;Jason Goes to Hell: The Final Friday ;6411;4455;6409;6410;91;1993;Fantasy|Horror|Thriller;4.3;112;R;English;USA;brutality|evil|jason voorhees|paranormal phenomena|terror;http://www.imdb.com/title/tt0107254/?ref_=fn_tt_tt_1
4071;Torn Curtain ;3704;6412;6413;6414;128;1966;Thriller;6.7;64;Approved;English;USA;defection|east germany|germany|iron curtain|scientist;http://www.imdb.com/title/tt0061107/?ref_=fn_tt_tt_1
4072;Dave Chappelle's Block Party ;629;136;1021;6415;100;2005;Comedy|Documentary|Music;7.2;114;R;English;USA;block party|marching band|neighborhood|new york city|tyrannosaurus rex;http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1
4073;Slow West ;6416;198;244;433;84;2015;Western;6.9;246;R;English;UK;american west|bounty hunter|frontier|horse riding|outlaw;http://www.imdb.com/title/tt3205376/?ref_=fn_tt_tt_1
4074;Krush Groove ;4894;2542;6417;6418;97;1985;Comedy|Drama|Music;6.6;7;R;English;USA;actress shares first name with character|bar|car wash|city|d.j.;http://www.imdb.com/title/tt0089444/?ref_=fn_tt_tt_1
4075;Next Day Air ;6419;2130;3096;1914;84;2009;Action|Comedy|Crime;5.9;49;R;English;USA;cocaine|package|slow motion scene|topless female nudity|wrong address;http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1
4076;Elmer Gantry ;6280;5891;455;6420;146;1960;Drama;7.9;42;Approved;English;USA;1920s|evangelist|preacher|revival|traveling salesman;http://www.imdb.com/title/tt0053793/?ref_=fn_tt_tt_1
4077;Judgment at Nuremberg ;5097;3637;6146;6421;186;1961;Drama|War;8.3;73;Not Rated;English;USA;judge|law|nazi|nuremberg|war crime;http://www.imdb.com/title/tt0055031/?ref_=fn_tt_tt_1
4078;Trippin' ;4338;3096;6422;6423;94;1999;Comedy;5.2;16;R;English;USA;apostrophe in title|bare breasts|female nudity|nude black woman|prom;http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1
4079;Robot Chicken ;18;6424;6425;6426;11;;Animation|Comedy;7.8;38;TV-MA;English;USA;celebrity|robot|satire|sketch comedy|stop motion animation;http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1
4080;Red River ;6428;6146;6427;4767;126;1948;Action|Adventure|Romance|Western;7.8;91;Approved;English;USA;cattle|cattle drive|cowboy|kansas|texas;http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1
4081;Phat Girlz ;6430;1979;3824;6429;99;2006;Comedy;3.0;37;PG-13;English;USA;female protagonist|size positive|thin|title directed by female|wet dream;http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1
4082;Before Midnight ;3140;6431;6432;6433;109;2013;Drama|Romance;7.9;405;R;English;USA;friend|greece|greek|hotel room|twin;http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1
4083;Teen Wolf Too ;6436;6434;6435;5845;95;1987;Comedy|Fantasy;3.2;29;PG;English;USA;falling in love|glowing eyes|insult|teenager|three word title;http://www.imdb.com/title/tt0094118/?ref_=fn_tt_tt_1
4084;Phantasm II ;5869;6437;6438;6439;97;1988;Action|Fantasy|Horror|Sci-Fi|Thriller;6.5;81;R;English;USA;cemetery|female nudity|mortuary|sphere|tall man;http://www.imdb.com/title/tt0095863/?ref_=fn_tt_tt_1
4085;Woman Thou Art Loosed ;4894;1177;1798;6440;94;2004;Drama;6.9;17;R;English;USA;abuse|bishop|death|flashback|poverty;http://www.imdb.com/title/tt0399901/?ref_=fn_tt_tt_1
4086;Real Women Have Curves ;6441;276;1834;3085;90;2002;Comedy|Drama;7.0;75;PG-13;English;USA;education|factory|high school|mexican american|religious icon;http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1
4087;Deadline Gallipoli ;18;6191;6442;5110;197;;Drama|War;7.4;;;English;Australia;gallipoli|tv mini series|world war one;http://www.imdb.com/title/tt3458030/?ref_=fn_tt_tt_1
4088;Water ;2025;4838;6443;6444;117;2005;Drama|Romance;7.8;91;PG-13;Hindi;Canada;ashram|india|love|tradition|widow;http://www.imdb.com/title/tt0240200/?ref_=fn_tt_tt_1
4089;East Is East ;6445;611;4812;1739;96;1999;Comedy|Drama;6.9;82;R;English;UK;england|marriage|muslim|pakistani|salford;http://www.imdb.com/title/tt0166175/?ref_=fn_tt_tt_1
4090;Whipped ;6448;6446;2618;6447;82;2000;Comedy|Romance;4.4;48;R;English;USA;dating|diner|masturbation|urination|washington square manhattan new york city;http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1
4091;Kama Sutra: A Tale of Love ;3489;1327;4565;4993;109;1996;Crime|Drama|History|Romance;6.0;33;R;English;USA;courtesan|friend|kama sutra|seduction|wedding;http://www.imdb.com/title/tt0116743/?ref_=fn_tt_tt_1
4092;Please Give ;5300;184;1697;6449;90;2010;Comedy|Drama;6.6;133;R;English;USA;apartment|first date|neighbor|new york|new york city;http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1
4093;Willy Wonka & the Chocolate Factory ;6453;6450;6451;6452;89;1971;Family|Fantasy|Musical;7.8;104;G;English;USA;candy|chocolate|factory|miniaturization|sudden change in size;http://www.imdb.com/title/tt0067992/?ref_=fn_tt_tt_1
4094;Warlock: The Armageddon ;6455;2224;4768;6454;98;1993;Fantasy|Horror;5.3;22;R;English;USA;druid|eclipse|rune|scalping|warlock;http://www.imdb.com/title/tt0108517/?ref_=fn_tt_tt_1
4095;8 Heads in a Duffel Bag ;6457;2126;6456;1516;95;1997;Comedy|Crime;5.3;30;R;English;USA;camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose;http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1
4096;Days of Heaven ;1809;438;6458;6459;94;1978;Drama|Romance;8.0;112;PG;English;USA;farm|farm worker|grasshopper|harvest|wealth;http://www.imdb.com/title/tt0077405/?ref_=fn_tt_tt_1
4097;Thirteen Conversations About One Thing ;6460;285;3160;4636;104;2001;Drama;7.1;79;R;English;USA;attorney|happiness|house cleaner|physics|professor;http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1
4098;Jawbreaker ;6462;1976;94;6461;87;1999;Comedy|Crime|Thriller;5.4;49;R;English;USA;best friend|bitch|friend|popular girl|prom;http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1
