5754;Aki Kaurismäki;;3682
5755;Jo Prestia;3683;
5756;Lindsay Kay Hayward;3684;
5757;Hitoshi Matsumoto;3684;3684
5758;Shinobu Terajima;3684;
5759;Madhavan;3685;
5760;Rakeysh Omprakash Mehra;;3685
5761;David Dastmalchian;3686;
5762;Collin Schiffli;;3686
5763;Cree Kelly;3687;
5764;Mike Eshaq;3687;
5765;George Ratliff;;3687
5766;Ron Silver;3688;
5767;Shane Meadows;3689;3689|4216|4302|4516
5768;Aksel Hennie;3690;
5769;Synnøve Macody Lund;3690;
5770;Julie R. Ølgaard;3690;
5771;Jon Wright;;3691
5772;Adam Butcher;3692;
5773;Michael McGowan;;3692
5774;Jessica Chastain;3693;
5775;Colin Farrell;3693;
5776;Liv Ullmann;4809|4969;3693
5777;Teresa Wright;3694|4238;
5778;George Voskovec;3694;
5779;Abhishek Bachchan;3695|3877|4471;
5780;Prateik;3695;
5781;Rohan Sippy;;3695
5782;Sumalee Montano;3698;
5783;Dan Trachtenberg;;3698
5784;Amiah Miller;3700;
5785;David F. Sandberg;;3700
5786;Sprague Grayden;3701|4052;
5787;Shelley Hennig;3702|4534;
5788;Daren Kagasoff;3702;
5789;Stiles White;;3702
5790;John Saxon;3703;
5791;Jennifer Rubin;3703;
5792;Eugenio Derbez;3705|4379;3705
5793;Jessica Lindsey;3705;
5794;Hugo Stiglitz;3705;
5795;Matt Shively;3706;
5796;Brendon Eggertsen;3706;
5797;Alisha Boe;3706;
5798;Victor Mature;3707;
5799;Henry Koster;;3707
5800;Catherine Schell;3708;
5801;Patty Jenkins;;3710
5802;Robert J. Wilke;3711|4894;
5803;Paul Lukas;3711|4894;
5804;Richard Cabral;3712;
5805;Gloria Sandoval;3712;
5806;Molly Ephraim;3712|4052;
5807;Christopher Landon;;3712
5808;David Gelb;;3715
5809;Jorja Fox;3716;
5810;James Lafferty;3717;
5811;Garrett Ryan;3717;
5812;Mike Flanagan;;3717|4983
5813;Brian O'Halloran;3718|5008;
5814;Jamie Draven;3719;
5815;William Schallert;3721;
5816;Helen Martin;3721|4959;
5817;George Jackson;;3721
5818;Tony Bonner;3722;
5819;Tom Burlinson;3722;
5820;Constance Shulman;3723;
5821;Alice Playten;3723;
5822;Maurice Joyce;;3723
5823;John Beasley;3724;
5824;June Carter Cash;3724;
5825;Diana Scarwid;3725|4201;
5826;Frank Perry;;3725
5827;Jesse Peretz;;3726|4839
5828;Monica Calhoun;3728|4430|4743;
5829;Chrystale Wilson;3728;
5830;Ice Cube;;3728
5831;Edwin Hodge;3730;
5832;Perdita Weeks;3730;
5833;Cameron Mills;3731;
5834;Richard Glatzer;;3733|4796
5835;Gene Tierney;3734;
5836;Michael Curtiz;;3734|4508|4526
5837;Lindsay Wagner;3735;
5838;Persis Khambatta;3735;
5839;Bruce Malmuth;;3735
5840;Peter Mark Richman;3736;
5841;Scott Reeves;3736;
5842;Rob Hedden;;3736
5843;Rachel Korine;3738;
5844;Kim Darby;3739|4083;
5845;Joe Chappelle;;3739
5846;Daniel Giménez Cacho;3740;
5847;María Aura;3740;
5848;Peter Serafinowicz;3741;
5849;Randy Wayne;3742|4592|4613|4731;
5850;Mickey Liddell;;3742
5851;Miriam Colon;3743;
5852;Kathleen Kinmont;3744;
5853;Ellie Cornell;3744;
5854;Deborah Foreman;3745;
5855;Clayton Rohner;3745;
5856;Fred Walton;;3745
5857;William Sanderson;3747;
5858;Robert Beltran;3747|4578;
5859;Steve Carver;;3747
5860;Ryan Robbins;3748;
5861;Andrew Airlie;3748;
5862;Gonzalo López-Gallego;;3748
5863;Christine Jeffs;;3749
5864;Sterling Jerins;3750;
5865;Claire Geare;3750;
5866;Sahajak Boonthanakit;3750;
5867;Vanna Bonta;3751;
5868;Don Coscarelli;;3751|4084|4568
5869;Gina Lollobrigida;3752|3899;
5870;George Sanders;3752|4474;
5871;Finlay Currie;3752;
5872;Michael Tiddes;;3753|3917|4180
5873;Gary Cooper;3755|4687;
5874;Helen Hayes;3755;
5875;Adolphe Menjou;3755;
5876;Frank Borzage;;3755
5877;Lauren London;3756;
5878;Lara Jill Miller;3757;
5879;Colleen O'Shaughnessey;3757;
5880;Mona Marshall;3757;
5881;Mamoru Hosoda;;3757
5882;Brian Dannelly;;3758
5883;Stéphane Rousseau;3759;
5884;Marina Hands;3759;
5885;Denys Arcand;;3759
5886;Nicol Williamson;3760;
5887;J.S. Cardone;;3761
5888;Michael Richards;3763;
5889;Jay Levey;;3763
5890;Shirley Jones;3764|4076;
5891;Nicholaus Goossen;;3764
5892;Jessica Walter;3765;
5893;Claudia Cardinale;3766;
5894;Woody Strode;3766|4041|4451|4728;
5895;Jack Elam;3766;
5896;Jonathan Silverman;3767;
5897;Matt Berry;3768;
5898;Norbert Ferrer;3770;
5899;Guillaume Denaiffe;3770;
5900;Chloe Hollings;3770;
5901;Ronan Chapalain;;3770
5902;Simon Baker;3771;
5903;Olivier Rabourdin;3772;
5904;Xavier Beauvois;;3772
5905;Randall Miller;;3773|4198
5906;Cassandra Peterson;3774;
5907;Tim Thomerson;3774;
5908;Bess Armstrong;3774;
5909;Jerry Belson;;3774
5910;Liz Mullane;3775;
5911;Bobby Batson;3776;
5912;Cynthia Barrett;3776;
5913;Dan Rush;;3777
5914;Michael Cuesta;;3781|4691
5915;Marilyn Manson;3783;
5916;Fenton Bailey;;3783|4291
5917;Jeremy Saulnier;;3784|4792
5918;Tim Russ;3785;
5919;Winter Ave Zoli;3785;
5920;Billy Kent;;3785
5921;Kristoffer Polaha;3786;
5922;James Manera;;3786
5923;Darryl Cox;3787;
5924;Lumi Cavazos;3787;
5925;Akshaye Khanna;3789;
5926;Bhoomika Chawla;3789|4397;
5927;Darshan Jariwala;3789;
5928;Feroz Abbas Khan;;3789
5929;Jeffrey Frost;3790;
5930;Megan Ambuhl Graner;3790;
5931;Ken Davis;3790;
5932;Errol Morris;;3790
5933;Raymond Burr;3791;
5934;Don Gordon;3791;
5935;Jim Byrnes;3791;
5936;Dennis Hopper;;3791
5937;Eli Craig;;3792
5938;Nicholas Fackler;;3793
5939;Judith Anderson;3794|4061;
5940;Paul Fix;3794;
5941;Laraine Day;3794;
5942;Richard Wallace;;3794
5943;Sara Gilbert;3795;
5944;Morgan J. Freeman;;3795|4741
5945;Meghan Ory;3796;
5946;Marc Trottier;3796;
5947;Corey Sevier;3796;
5948;Matthew Hastings;;3796
5949;Ocean James;3797;
5950;Patch Darragh;3797;
5951;Olivia DeJonge;3797;
5952;Mike Figueroa;3798;
5953;Daniel Stewart Sherman;3798;
5954;Kel O'Neill;3798;
5955;Alice Evans;3799;
5956;Klaus Menzel;;3799
5957;Glenn Campbell;3801;
5958;Sandra Staggs;3801;
5959;Jelena Nik;3801;
5960;Oren Peli;;3801|4793
5961;Luis Tosar;3802|3949;
5962;Tony Corvillo;3802;
5963;Marta Etura;3802;
5964;Doug Bradley;3803;
5965;Georgia Groome;3803|4656;
5966;Paul Andrew Williams;;3803|4656
5967;John Stamos;3805;
5968;Patricia Neal;3806|4186;
5969;Katie Leclerc;3806;
5970;Jim Amatulli;;3806
5971;Timothy Omundson;3807;
5972;David Adam Flannery;3808;
5973;William H. Macy;;3808
5974;Cyndi Lauper;3809;
5975;Barrett Esposito;;3809
5976;Irène Jacob;3812;
5977;Tomiwa Edun;3812;
5978;Lisa Kay;3813;
5979;Vicky Jewson;;3813
5980;David Huddleston;3814|4168;
5981;Marc Bennett;;3815
5982;David Raizor;3816;
5983;Cody Howard;3816;
5984;Mike Mayhall;;3816
5985;Mikal Vega;3818;
5986;Michael Dudikoff;3818|4817;
5987;Ed Quinn;3818;
5988;Stanton Barrett;;3818
5989;Julia Jentsch;3819;
5990;Ivan Barnev;3819;
5991;Milan Lasica;3819;
5992;Jirí Menzel;;3819
5993;Birol Ünel;3820;
5994;Fatih Akin;;3820
5995;Joseph Mawle;3822;
5996;Nick Murphy;;3822
5997;Takashi Miike;3823;
5998;Robert Longstreet;3825;
5999;Katherine Helmond;3826;
6000;Frank LaLoggia;;3826
6001;Jeremy Brock;;3827
6002;Scott Foley;;3828
6003;Bill Johnson;3829|3924;
6004;Lou Perryman;3829;
6005;Jim Siedow;3829;
6006;Bob Dylan;3830|5001;
6007;Yayaying Rhatha Phongam;3831;
6008;Isild Le Besco;3832;
6009;Emmanuelle Bercot;3832;
6010;Christophe Ali;;3832
6011;Gabriela Tagliavini;;3833
6012;Bhama;3834;
6013;Diganth;3834;
6014;Dileep Raj;3834;
6015;Shekar;;3834
6016;Jack McElhone;3835;
6017;Shona Auerbach;;3835
6018;Keith Carradine;3836|4756;
6019;Leonard Farlinger;;3836
6020;Jacques Gamblin;3837;
6021;Zinedine Soualem;3837|4829;
6022;Michel Leclerc;;3837
6023;Kim Ly;3838;
6024;Analeine Cal y Mayor;;3838
6025;Tom Kalin;;3839
6026;William Kircher;3840;
6027;Matthew Sunderland;3840;
6028;Paul Glover;3840;
6029;Robert Sarkies;;3840
6030;Bubba Smith;3841;
6031;Christopher Atkins;3842|4473;
6032;James Fleet;3843;
6033;Royal Dano;3845|4067|4492;
6034;Richard Basehart;3845;
6035;James Robertson Justice;3845;
6036;John Huston;;3845|3912
6037;Indiana Evans;3847;
6038;Kevin Michael Richardson;3848;
6039;Peter Spellos;3848;
6040;Louise Lasser;3849|4324;
6041;Dana Andrews;3850|4238;
6042;Jeanne Crain;3850;
6043;Frank McHugh;3850;
6044;Walter Lang;;3850|4497
6045;Mía Maestro;3851|4450;
6046;Juan Luis Galiardo;3851;
6047;Miguel Ángel Solá;3851;
6048;Carlos Saura;;3851
6049;Juan Fernández;3852;
6050;Alex Kendrick;3853|4260|4307|4955;4260|4723|4955|5018
6051;Sarah Drew;3853;
6052;Andrew Erwin;;3853|4555
6053;James Duval;3854|4376;
6054;Jaime Camil;3855;
6055;Gerardo Taracena;3855;
6056;Joaquín Cosio;3855;
6057;Beto Gómez;;3855
6058;Jan Decleir;3856;
6059;Fedja van Huêt;3856;
6060;Hans Kesting;3856;
6061;Mike van Diem;;3856
6062;Jonas Åkerlund;;3857|4331
6063;Rich Pecci;3858;
6064;Todd Solondz;;3858|4102|4661
6065;Yeong-ae Lee;3859;
6066;Hye-jeong Kang;3859|4105;
6067;Nicolas Giraud;3860;
6068;Clovis Fouin;3860;
6069;Marie Féret;3860;
6070;René Féret;;3860
6071;Barry Skolnick;;3861
6072;Johnnie To;;3862
6073;Mateo Gil;;3863
6074;Artyom Bogucharskiy;3864;
6075;Lyubov Agapova;3864;
6076;Lukas Moodysson;;3864
6077;Agnieszka Wojtowicz-Vosloo;;3865
6078;Sana Saeed;3866;
6079;Dimple Kapadia;3866;
6080;Kabir Sadanand;;3866
6081;Katherine McNamara;3868;
6082;Dove Cameron;3868;
6083;Braeden Lemasters;3868;
6084;Peter DeLuise;;3868
6085;Sameer Ali Khan;3870;
6086;Purab Kohli;3870;
6087;Raja Menon;;3870
6088;Jonathan Crombie;3871;
6089;Megan Follows;3871;
6090;Michael J. Morris;3872;
6091;Lateef Crowder;3872;
6092;Nick Love;;3873|4657
6093;James Fox;3874;
6094;Amanda Redman;3874;
6095;Fabian Bolin;3875;
6096;Matias Varela;3875;
6097;Rawiri Paratene;3876;
6098;Tammy Davis;3876;
6099;Vidya Balan;3877|4160;
6100;Paresh Rawal;3877;
6101;R. Balki;;3877
6102;Yangzom Brauen;3878;
6103;Claude-Oliver Rudolph;3878;
6104;Anna Katharina Schwabroh;3878;
6105;Ivan Engler;;3878
6106;Aleksey Chadov;3883;
6107;Zhanna Friske;3883;
6108;Art Hindle;3885;
6109;Susan Clark;3885;
6110;Tony Ganios;3885;
6111;Kathleen Munroe;3886;
6112;Judith O'Dea;3887|4951;
6113;Duane Jones;3887|4951;
6114;S. William Hinzman;3887|4951;
6115;Catherine Lambert;3888;
6116;Gloria Grahame;3890;
6117;Dorothy Lamour;3890|3990;
6118;Cornel Wilde;3890;
6119;Cecil B. DeMille;;3890
6120;Marcus Lyle Brown;3892;
6121;David A Cole;3893;
6122;Henry Hobson;;3893
6123;Mike Figgis;;3894|3936
6124;Duane Journey;;3895
6125;Harold Gould;3897;
6126;Billy Wilder;;3897|4069|4155|4476
6127;Adam Hicks;3898;
6128;Katy Jurado;3899;
6129;Sidney James;3899;
6130;Lisa Cholodenko;;3901
6131;Meg Foster;3902;
6132;George 'Buck' Flower;3902;
6133;Gordon Jackson;3903;
6134;John Sturges;;3903
6135;Marlee Matlin;3904;
6136;Armin Shimerman;3904;
6137;William Arntz;;3904
6138;Ashley Bell;3905|4356;
6139;Ed Gass-Donnelly;;3905
6140;Ellar Coltrane;3906;
6141;Lorelei Linklater;3906;
6142;Libby Villari;3906;
6143;Dr. Dre;3909;
6144;DJ Pooh;3909;3909|3910
6145;Montgomery Clift;3912|4077|4080|4388;
6146;Kevin McCarthy;3912|4333|4610;
6147;Thelma Ritter;3912;
6148;William Hickey;3914;
6149;Peter Appel;3914;
6150;James Melkonian;;3914
6151;Fernando Cayo;3916;
6152;Ashley Rickards;3917;
6153;Gabriel Iglesias;3917;
6154;Roger Avary;;3918|4419
6155;Philippe Noiret;3919;
6156;Amy Hill;3920;
6157;Allison Anders;;3921|4866
6158;Benjamin Fletcher;3923;
6159;Rick de Oliveira;;3923
6160;Jeff Franklin;;3926
6161;Aaron Hughes;3927;
6162;Mike Mills;;3928|4044
6163;Anna Gunn;3929;
6164;Stephanie Leonidas;3930|4386;
6165;Rob Brydon;3930;
6166;Dave McKean;;3930
6167;Collin Alfredo St. Dic;3931;
6168;Balinese Tari Legong Dancers;3931;
6169;Puti Sri Candra Dewi;3931;
6170;Ron Fricke;;3931
6171;Eva LaRue;3932;
6172;Ruggero Deodato;;3932
6173;Gavin Wiesen;;3933
6174;Elena Satine;3934;
6175;Mora Stephens;;3934
6176;Mars Callahan;;3935
6177;Leos Carax;3937;3937
6178;Ronnie Gene Blevins;3938;
6179;Stefan Schwartz;;3939
6180;Hal Landon Jr.;3940|4957;
6181;Kathleen Robertson;3941;
6182;Beth Broderick;3941|4177;
6183;Robert Lee King;;3941
6184;Hector Kotsifakis;3943;
6185;Adriana Barraza;3943|4267;
6186;Arcelia Ramírez;3943;
6187;Jorge Ramírez Suárez;;3943
6188;Jordan Trovillion;3944;
6189;Zoe Levin;3944;
6190;Rachel Griffiths;3946|4087;
6191;Alan Williams;3946;
6192;Rob Jarvis;3946;
6193;Danny Arroyo;3948;
6194;Dan Ireland;;3948
6195;Enrique Villén;3949;
6196;Aida Folch;3949;
6197;Fernando León de Aranoa;;3949
6198;Connor Paolo;3950|4421;
6199;Michael Cerveris;3950;
6200;Jim Mickle;;3950
6201;Doug Brochu;3951;
6202;Tiffany Thornton;3951;
6203;Brandon Mychal Smith;3951;
6204;Jesuíta Barbosa;3953;
6205;Karim Aïnouz;;3953
6206;Sam Levinson;;3954
6207;Angelo Tsarouchas;3956;
6208;Elena Lyadova;3957;
6209;Eugenia Khirivskaya;3957;
6210;Aleksandr Veledinskiy;;3957
6211;Howard Caine;3958;
6212;Peter H. Hunt;;3958
6213;Saad Siddiqui;3959;
6214;Bonnie Lee Bouman;3959;
6215;Fadia Nadda;3959;
6216;Ruba Nadda;;3959
6217;Jean Harlow;3960;
6218;Marian Marsh;3960;
6219;James Hall;3960;
6220;Howard Hughes;;3960
6221;Peter Jacobson;3961;
6222;Edward Burns;;3961|3998|4984|5037
6223;Shannon Woodward;3962;
6224;Kira McLean;3962;
6225;Robin McLeavy;3963;
6226;Jessica McNamee;3963;
6227;Victoria Thaine;3963;
6228;Sean Byrne;;3963
6229;Kristen Quintrall;3964;
6230;Rachel Sterling;3964;
6231;Black Thomas;3964;
6232;Brooke D'Orsay;3965;
6233;Mark Griffiths;;3965
6234;Rachel Hendrix;3966|4555;
6235;Diana Vickers;3966;
6236;Bruce Macdonald;;3966
6237;Susannah York;3968|4533;
6238;Hattie McDaniel;3970;
6239;George Reeves;3970;
6240;Thomas Mitchell;3970|4049|4145|4404;
6241;Victor Fleming;;3970|4157|4167
6242;Marama Corlett;3971;
6243;Richard Raymond;;3971
6244;Slim Pickens;3972|3991|4359;
6245;Alan Jacobs;;3973
6246;Keenan Wynn;3974|4359;
6247;Howard Keel;3974|4221;
6248;Betty Hutton;3974;
6249;George Sidney;;3974|4218|4221
6250;Alex Macqueen;3975;
6251;Christopher Morris;;3975
6252;Fernanda Montenegro;3976|4144;
6253;Seu Jorge;3976|4029;
6254;Fernanda Torres;3976;
6255;Andrucha Waddington;;3976
6256;Peter Stebbings;;3977
6257;Gladys Cooper;3978;
6258;Reginald Owen;3978;
6259;Ellen Ross;3978;
6260;Vincente Minnelli;;3978
6261;Alice Olivia Clarke;3979;
6262;Dagur Kári;;3979
6263;Jamie Farr;3982;
6264;Mike Farrell;3982;
6265;Brenda Vaccaro;3983|4147;
6266;Barnard Hughes;3983;
6267;John McGiver;3983;
6268;Lesley Sharp;3984|4565;
6269;Peter Graves;3985;
6270;Lloyd Bridges;3985|4687;
6271;Barbara Billingsley;3985;
6272;Jim Abrahams;;3985
6273;Jon Osbeck;3986;
6274;Kevin Carraway;;3986
6275;Ta'Rhonda Jones;3989;
6276;Michael Gornick;;3990
6277;John Forsythe;3992|4492;
6278;Will Geer;3992;
6279;Richard Brooks;;3992|4061|4076|4370
6280;Colleen Dewhurst;3993;
6281;Peter Finch;3993;
6282;Beatrice Straight;3993;
6283;Bernard Cribbins;3995;
6284;Clive Swift;3995;
6285;Kate Dickie;3996;
6286;Robert Eggers;;3996
6287;Joe Estevez;3997;
6288;Master P;3997;
6289;Anthony Johnson;3997;
6290;Michael Martin;;3997
6291;Michael McGlone;3998|4984;
6292;Ricardo Darín;4000|4415;
6293;Soledad Villamil;4000;
6294;Guillermo Francella;4000;
6295;Gideon Emery;4002;
6296;Gloria Votsis;4002;
6297;Derek Magyar;4002;
6298;Gideon Raff;;4002
6299;Dan Hicks;4003|4429;
6300;Kassie Wesley DePaiva;4003;
6301;Louis C.K.;;4004
6302;Cassandra Scerbo;4005;
6303;Anthony C. Ferrante;;4005
6304;Elpidia Carrillo;4006;
6305;Zaide Silvia Gutiérrez;4006;
6306;Damián Delgado;4006;
6307;Salvador Carrasco;;4006
6308;Otto Jespersen;4007;
6309;Johanna Mørck;4007;
6310;Glenn Erland Tosterud;4007;
6311;André Øvredal;;4007
6312;Robert Cary;;4008
6313;Adam Rapp;;4010
6314;Mykel Shannon Jenkins;4012;
6315;Lara Jean Chorostecki;4012;
6316;Warren P. Sonoda;;4012
6317;Blaine Anderson;4013;
6318;Amanda Gusack;;4013
6319;Robert Townsend;4014|4959;4959
6320;Avi Nesher;;4014
6321;Ash Cook;4015;
6322;Genevieve O'Reilly;4015;
6323;Charles Adelman;;4016
6324;Grey Griffin;4017;
6325;Jay Oliva;;4017
6326;Jane Goodall;4018|4702;
6327;Jerry Brown;4018;
6328;Peter Agnefjall;4018;
6329;Charles Ferguson;;4018|4274|4286
6330;Shelly Varod;4019;
6331;Ralitsa Paskaleva;4019;
6332;Mark Young;;4020
6333;Daniel Petrie Jr.;;4021
6334;Joe Egan;4022;
6335;Glen Murphy;4022;
6336;Antonio Simoncini;;4022
6337;Sofie Gråbøl;4024;
6338;Luc Jacquet;;4024
6339;Murray Bartlett;4026;
6340;Adrian Gonzalez;4026;
6341;Edward Conna;4026;
6342;Eldar Rapaport;;4026
6343;Clark Gregg;;4027
6344;Damien Chazelle;;4028
6345;Alexandre Rodrigues;4029;
6346;John Simm;4030;
6347;Justin Kerrigan;;4030
6348;Rus Blackwell;4031;
6349;Luis Antonio;4031;
6350;Nathan Frankowski;;4031
6351;Karen Moncrieff;;4032|4577
6352;Thomas Bo Larsen;4033;
6353;Alexandra Rapaport;4033;
6354;Hana Shuan;4033;
6355;Darren McGavin;4034;
6356;Scott Schwartz;4034;
6357;Perry King;4036;
6358;Timothy Van Patten;4036;
6359;Jennifer Finnigan;;4037
6360;Eric Styles;;4038
6361;François Bégaudeau;4039;
6362;Agame Malembo-Emene;4039;
6363;Angélica Sancio;4039;
6364;Laurent Cantet;;4039
6365;Charles Grodin;4040;
6366;John Ford;;4041|4165|4389|4481
6367;Terry Walters;4042;
6368;Max Mayer;;4042
6369;Wilson Guerrero;4043;
6370;Yenny Paola Vega;4043;
6371;Joshua Marston;;4043
6372;Mary Page Keller;4044;
6373;John Gulager;;4045
6374;Honor Blackman;4047|4451;
6375;Gert Fröbe;4047;
6376;Caleb Landry Jones;4048|4303|4356;
6377;Brandon Cronenberg;;4048
6378;Donna Reed;4049|4388;
6379;Lionel Barrymore;4049|4233|4387;
6380;Frank Capra;;4049|4145|4387|4404|4824
6381;Micah Sloat;4052|4793;
6382;Tod Williams;;4052
6383;Daoming Chen;4055;
6384;Robert Rusler;4056;
6385;Jack Sholder;;4056
6386;Adelaide Kane;4058;
6387;Danielle Kotch;4059;
6388;Victoria Leigh;4059;
6389;Mikki Padilla;4060;
6390;Dayna Devon;4060;
6391;Burl Ives;4061;
6392;Jack Carson;4061;
6393;Linda Harrison;4062;
6394;Gregory Sierra;4062;
6395;Victor Buono;4062;
6396;Ted Post;;4062|4369
6397;Veronica Taylor;4064;
6398;Eric Stuart;4064;
6399;Lisa Ortiz;4064;
6400;Kunihiko Yuyama;;4064
6401;Ron Palillo;4065;
6402;Vincent Guastaferro;4065;
6403;Tom McLoughlin;;4065
6404;Sessue Hayakawa;4066;
6405;Tonya Lee Williams;4067;
6406;Fred MacMurray;4069;
6407;David White;4069;
6408;Leslie Jordan;4070;
6409;Erin Gray;4070;
6410;Adam Marcus;;4070
6411;Tamara Toumanova;4071;
6412;Lila Kedrova;4071;
6413;David Opatoshu;4071;
6414;Lauryn Hill;4072;
6415;John Maclean;;4073
6416;LisaGay Hamilton;4074;
6417;Bobby Brown;4074;
6418;Benny Boom;;4075
6419;Edward Andrews;4076;
6420;Deon Richmond;4078;
6421;Countess Vaughn;4078;
6422;Matthew Senreich;4079;
6423;Seth Green;4079;
6424;Breckin Meyer;4079;
6425;Walter Brennan;4080;
6426;Howard Hawks;;4080
6427;Joyful Drake;4081;
6428;Nnegest Likké;;4081
6429;Seamus Davey-Fitzpatrick;4082;
6430;Ariane Labed;4082;
6431;Athina Rachel Tsangari;4082;
6432;John Astin;4083;
6433;Robert Neary;4083;
6434;Christopher Leitch;;4083
6435;Angus Scrimm;4084;
6436;A. Michael Baldwin;4084;
6437;James Le Gros;4084;
6438;Clifton Powell;4085|4391|4743;
6439;Patricia Cardoso;;4086|4243
6440;Jessica De Gouw;4087;
6441;Lisa Ray;4088;
6442;Seema Biswas;4088;
6443;Damien O'Donnell;;4089
6444;Callie Thorne;4090|4556;
6445;David Heyman;4090;
6446;Peter M. Cohen;;4090
6447;Ann Morgan Guilbert;4092;
6448;Peter Ostrum;4093;
6449;Jack Albertson;4093;
6450;Julie Dawn Cole;4093;
6451;Mel Stuart;;4093
6452;Paula Marshall;4094;
6453;Anthony Hickox;;4094
6454;George Hamilton;4095;
6455;Tom Schulman;;4095
6456;Stuart Margolin;4096;
6457;Richard Libertini;4096;
6458;Jill Sprecher;;4097|4293
6459;Jeff Conaway;4098;
6460;Darren Stein;;4098|4604
6461;Courtney Love;4099;
6462;Grace Gummer;4100;
6463;Nambitha Mpumlwana;4101;
6464;Rapulana Seiphemo;4101|4318;
6465;Joe Howard;4103;
6466;Robert Noble;4103;
6467;Ji-tae Yu;4105;
6468;Robyn Lively;4106;
6469;Michael Bolten;4106;
6470;Christopher Schmidt;4106;
6471;David Nixon;;4106
6472;Robb Wells;4107;
6473;Molly Dunsworth;4107;
6474;Jason Eisener;;4107
6475;Erick Elias;4108;
6476;Enrique Begne;;4108
6477;Matthew Bright;;4109
6478;Brianna Brown;4110|4177;
6479;Michael Landon Jr.;;4110|4230
6480;Jason Maza;4111;
6481;Andrea Arnold;;4111
6482;Whit Stillman;;4112|4788
6483;Andrew Rannells;4114;
6484;Leslye Headland;;4114
6485;Megan Hilty;4115;
6486;Lindsey Haun;4116;
6487;Bobby Roth;;4116
6488;Bob Ross;4117;
6489;Susan Hampshire;4119;
6490;Amanda Mealing;4119;
6491;Tim Healy;4119;
6492;Kostja Ullmann;4120;
6493;Robert Stadlober;4120;
6494;Johnny Pacar;4121|4524;
6495;Kate Connor;;4121
6496;Matt Cohen;4122|4658;
6497;Noah Segan;4122|4881;
6498;Deon Taylor;;4122
6499;Peter Onorati;4123;
6500;Jim Norton;4125;
6501;Conor McPherson;;4125
6502;Will Canon;;4126
6503;Neil Hopkins;4127;
6504;Darren Keefe Reiher;4127;
6505;David Douglas;4127;
6506;Philip Zlotorynski;;4127
6507;Lance Kawas;;4129
6508;Francesca Gregorini;;4130
6509;Kristi Clainos;4131;
6510;Emily Nelson;4131;
6511;Marcio Garcia;;4131
6512;French Stewart;4133;
6513;Ashley Martin;4133;
6514;Olivia Alexander;4133;
6515;Craig Moss;;4133|4472
6516;Alex Meraz;4134;
6517;Jillian Murray;4134;
6518;Carroll O'Connor;4135|4249;
6519;Sarah Rafferty;4136;
6520;Salvatore Santone;4136;
6521;Paolo Monico;;4136
6522;David Bianchi;4137;
6523;Youssef Delara;;4137|4478
6524;John Robinson;4138|4833;
6525;Darin Scott;;4138
6526;Brooke Newton;4139;
6527;Brett Wagner;4139;
6528;Christian Sesma;;4139
6529;Jack Taylor;4140;
6530;Fabio Testi;4140;
6531;Monte Hellman;;4140
6532;Brian Caunter;;4142
6533;Cybill Shepherd;4143;
6534;Chris D'Arienzo;;4143
6535;Matheus Nachtergaele;4144;
6536;Othon Bastos;4144;
6537;Glenn Ford;4145;
6538;Anthony L. Fernandez;4146;
6539;Scott Evans;4146;
6540;Isaac Florentine;;4146
6541;Susan Seidelman;;4147
6542;Olivia Rose Keegan;4148;
6543;Patrick Bauchau;4148;
6544;Mia Barron;4148;
6545;Greg Crowe;4149;
6546;Tempestt Bledsoe;4149|4392;
6547;Heidi Ewing;;4149
6548;Oana Pellea;4151;
6549;Maeve Dermody;4152;
6550;Patrick Brammall;4152;
6551;Kelly Paterniti;4152;
6552;Leon Ford;;4152
6553;Gregory Cruz;4153;
6554;Allegra Carpenter;4153;
6555;Hank Braxtan;;4153
6556;Isaac Hayes;4154;
6557;Paula Jai Parker;4154;
6558;Elise Neal;4154;
6559;Nehemiah Persoff;4155;
6560;Joe E. Brown;4155;
6561;George Raft;4155;
6562;Terry Kiser;4156|4518;
6563;William Butler;4156;
6564;John Carl Buechler;;4156
6565;Margaret Hamilton;4157;
6566;Terry;4157;
6567;Billie Burke;4157;
6568;Joe Dinicol;4159;
6569;Sanjay Dutt;4160;
6570;Rajkumar Hirani;;4160
6571;Patricia Richardson;4161;
6572;Vanessa Zima;4161;
6573;Victor Nunez;;4161|4662
6574;Kelly Reno;4162;
6575;Hoyt Axton;4162;
6576;Bhavkhandan Singh Rakhra;4163;
6577;Neeru Bajwa;4163;
6578;Diljit Dosanjh;4163;
6579;Rohit Jugraj;;4163
6580;Frank Hvam;4164;
6581;Casper Christensen;4164;
6582;Thorbjørn Christoffersen;;4164
6583;Cesar Romero;4165|4457;
6584;Rijk de Gooyer;4166;
6585;Ariane Schluter;4166;
6586;Henri Garcin;4166;
6587;Alex van Warmerdam;;4166
6588;Esther Williams;4167|4218;
6589;Irene Dunne;4167;
6590;Judie Aronson;4169;
6591;Tom Everett;4169;
6592;Kimberly Beck;4169;
6593;Joanna Kulig;4170;
6594;Agata Trzebuchowska;4170;
6595;Agata Kulesza;4170;
6596;Pawel Pawlikowski;;4170|4384
6597;Laurie Metcalf;4172;
6598;Frank Sebastiano;;4172
6599;Gerry Lopez;4174;
6600;Gabrielle Reece;4174;
6601;Laird John Hamilton;4174;
6602;Stacy Peralta;;4174|4794
6603;Karra Elejalde;4175;
6604;Nacho Vigalondo;4175;4175
